Htno,Subject,Internals,Grade,Credits,Grade_Point,Earned_Credits,Total_Points,Passed,Pass_Fail
23MC1A0101,R2331011 DESIGN AND DRAWING OF REINFORCED CONCRET,22.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0101,R2331012 ENGINEERING HYDROLOGY,21.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0101,R2331013 GEOTECHNICAL ENGINEERING-I,21.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0101,R2331014 GEOTECHNICAL ENGINEERING LAB,26.0,S,1.5,10.0,1.5,15.0,True,1
23MC1A0101,R2331015 FLUID MECHANICS & HYDRAULIC MACHINES LAB,25.0,A,1.5,9.0,1.5,13.5,True,1
23MC1A0101,R2331016 ESTIMATION SPECIFICATIONS & CONTRACTS,25.0,S,2.0,10.0,2.0,20.0,True,1
23MC1A0101,R2331017 TINKERING LAB,25.0,S,1.0,10.0,1.0,10.0,True,1
23MC1A0101,R2331018 EVALUATION OF COMMUNITY SERVICE INTERNSH,0.0,A,2.0,9.0,2.0,18.0,True,1
23MC1A0101,R233101C CONSTRUCTION TECHNOLOGY AND MANAGEMENT,25.0,D,3.0,6.0,3.0,18.0,True,1
23MC1A0101,R233101G ENTREPRENEURSHIP DEVELOPMENT & VENTURE C,22.0,C,3.0,7.0,3.0,21.0,True,1
23MC1A0102,R2331011 DESIGN AND DRAWING OF REINFORCED CONCRET,23.0,C,3.0,7.0,3.0,21.0,True,1
23MC1A0102,R2331012 ENGINEERING HYDROLOGY,19.0,D,3.0,6.0,3.0,18.0,True,1
23MC1A0102,R2331013 GEOTECHNICAL ENGINEERING-I,18.0,C,3.0,7.0,3.0,21.0,True,1
23MC1A0102,R2331014 GEOTECHNICAL ENGINEERING LAB,21.0,A,1.5,9.0,1.5,13.5,True,1
23MC1A0102,R2331015 FLUID MECHANICS & HYDRAULIC MACHINES LAB,21.0,B,1.5,8.0,1.5,12.0,True,1
23MC1A0102,R2331016 ESTIMATION SPECIFICATIONS & CONTRACTS,22.0,A,2.0,9.0,2.0,18.0,True,1
23MC1A0102,R2331017 TINKERING LAB,22.0,A,1.0,9.0,1.0,9.0,True,1
23MC1A0102,R2331018 EVALUATION OF COMMUNITY SERVICE INTERNSH,0.0,A,2.0,9.0,2.0,18.0,True,1
23MC1A0102,R233101C CONSTRUCTION TECHNOLOGY AND MANAGEMENT,16.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0102,R233101G ENTREPRENEURSHIP DEVELOPMENT & VENTURE C,25.0,D,3.0,6.0,3.0,18.0,True,1
23MC1A0202,R233101G ENTREPRENEURSHIP DEVELOPMENT & VENTURE C,25.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0202,R2331021 POWER ELECTRONICS,17.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0202,R2331022 DIGITAL CIRCUITS,17.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0202,R2331023 POWER SYSTEMS-II,18.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0202,R2331024 POWER ELECTRONICS LAB,28.0,A,1.5,9.0,1.5,13.5,True,1
23MC1A0202,R2331025 ANALOG AND DIGITAL CIRCUITS LAB,28.0,S,1.5,10.0,1.5,15.0,True,1
23MC1A0202,R2331026 SOFT SKILLS,26.0,A,2.0,9.0,2.0,18.0,True,1
23MC1A0202,R2331027 TINKERING LAB,26.0,A,1.0,9.0,1.0,9.0,True,1
23MC1A0202,R2331028 EVALUATION OF COMMUNITY SERVICE INTERNSH,0.0,S,2.0,10.0,2.0,20.0,True,1
23MC1A0202,R233102B COMPUTER ARCHITECTURE AND ORGANIZATION,17.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0301,R233101G ENTREPRENEURSHIP DEVELOPMENT & VENTURE C,27.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0301,R2331031 MACHINE TOOLS AND METROLOGY,21.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0301,R2331032 THERMAL ENGINEERING,19.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0301,R2331033 DESIGN OF MACHINE ELEMENTS,22.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0301,R2331034 THERMAL ENGINEERING LAB,25.0,S,1.5,10.0,1.5,15.0,True,1
23MC1A0301,R2331035 THEORY OF MACHINES LAB,24.0,A,1.5,9.0,1.5,13.5,True,1
23MC1A0301,R2331036 MACHINE TOOLS AND METROLOGY LAB,24.0,A,2.0,9.0,2.0,18.0,True,1
23MC1A0301,R2331037 TINKERING LAB,24.0,S,1.0,10.0,1.0,10.0,True,1
23MC1A0301,R2331038 EVALUATION OF COMMUNITY SERVICE INTERNSH,0.0,A,2.0,9.0,2.0,18.0,True,1
23MC1A0301,R233103C RENEWABLE ENERGY TECHNOLOGIES,21.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0401,R233101G ENTREPRENEURSHIP DEVELOPMENT & VENTURE C,27.0,B,3.0,8.0,3.0,24.0,True,1
23MC1A0401,R2331041 ANALOG & DIGITAL IC APPLICATIONS,25.0,C,3.0,7.0,3.0,21.0,True,1
23MC1A0401,R2331042 DIGITAL COMMUNICATIONS,23.0,C,3.0,7.0,3.0,21.0,True,1
23MC1A0401,R2331043 ANTENNAS AND WAVE PROPAGATION,23.0,D,3.0,6.0,3.0,18.0,True,1
23MC1A0401,R2331044 ANALOG & DIGITAL IC APPLICATIONS LAB,24.0,A,1.5,9.0,1.5,13.5,True,1
23MC1A0401,R2331045 ANALOG AND DIGITAL COMMUNICATIONS LAB,30.0,S,1.5,10.0,1.5,15.0,True,1
23MC1A0401,R2331046 APPLICATIONS OF LAB VIEW FOR INSTRUMENTA,28.0,S,2.0,10.0,2.0,20.0,True,1
23MC1A0401,R2331047 DESIGN OF PCB & ANTENNAS LAB,29.0,S,1.0,10.0,1.0,10.0,True,1
23MC1A0401,R2331048 EVALUATION OF COMMUNITY SERVICE INTERNSH,0.0,S,2.0,10.0,2.0,20.0,True,1
23MC1A0401,R233104A DIGITAL SYSTEM DESIGN THROUGH HDL,20.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0402,R233101G ENTREPRENEURSHIP DEVELOPMENT & VENTURE C,24.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0402,R2331041 ANALOG & DIGITAL IC APPLICATIONS,8.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0402,R2331042 DIGITAL COMMUNICATIONS,15.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0402,R2331043 ANTENNAS AND WAVE PROPAGATION,17.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0402,R2331044 ANALOG & DIGITAL IC APPLICATIONS LAB,15.0,C,1.5,7.0,1.5,10.5,True,1
23MC1A0402,R2331045 ANALOG AND DIGITAL COMMUNICATIONS LAB,22.0,A,1.5,9.0,1.5,13.5,True,1
23MC1A0402,R2331046 APPLICATIONS OF LAB VIEW FOR INSTRUMENTA,20.0,A,2.0,9.0,2.0,18.0,True,1
23MC1A0402,R2331047 DESIGN OF PCB & ANTENNAS LAB,27.0,S,1.0,10.0,1.0,10.0,True,1
23MC1A0402,R2331048 EVALUATION OF COMMUNITY SERVICE INTERNSH,0.0,S,2.0,10.0,2.0,20.0,True,1
23MC1A0402,R233104A DIGITAL SYSTEM DESIGN THROUGH HDL,17.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0403,R233101G ENTREPRENEURSHIP DEVELOPMENT & VENTURE C,26.0,C,3.0,7.0,3.0,21.0,True,1
23MC1A0403,R2331041 ANALOG & DIGITAL IC APPLICATIONS,22.0,C,3.0,7.0,3.0,21.0,True,1
23MC1A0403,R2331042 DIGITAL COMMUNICATIONS,20.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0403,R2331043 ANTENNAS AND WAVE PROPAGATION,17.0,D,3.0,6.0,3.0,18.0,True,1
23MC1A0403,R2331044 ANALOG & DIGITAL IC APPLICATIONS LAB,23.0,B,1.5,8.0,1.5,12.0,True,1
23MC1A0403,R2331045 ANALOG AND DIGITAL COMMUNICATIONS LAB,23.0,A,1.5,9.0,1.5,13.5,True,1
23MC1A0403,R2331046 APPLICATIONS OF LAB VIEW FOR INSTRUMENTA,21.0,A,2.0,9.0,2.0,18.0,True,1
23MC1A0403,R2331047 DESIGN OF PCB & ANTENNAS LAB,29.0,S,1.0,10.0,1.0,10.0,True,1
23MC1A0403,R2331048 EVALUATION OF COMMUNITY SERVICE INTERNSH,0.0,S,2.0,10.0,2.0,20.0,True,1
23MC1A0403,R233104A DIGITAL SYSTEM DESIGN THROUGH HDL,17.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0405,R233101G ENTREPRENEURSHIP DEVELOPMENT & VENTURE C,27.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0405,R2331041 ANALOG & DIGITAL IC APPLICATIONS,17.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0405,R2331042 DIGITAL COMMUNICATIONS,23.0,D,3.0,6.0,3.0,18.0,True,1
23MC1A0405,R2331043 ANTENNAS AND WAVE PROPAGATION,14.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0405,R2331044 ANALOG & DIGITAL IC APPLICATIONS LAB,16.0,C,1.5,7.0,1.5,10.5,True,1
23MC1A0405,R2331045 ANALOG AND DIGITAL COMMUNICATIONS LAB,22.0,A,1.5,9.0,1.5,13.5,True,1
23MC1A0405,R2331046 APPLICATIONS OF LAB VIEW FOR INSTRUMENTA,20.0,A,2.0,9.0,2.0,18.0,True,1
23MC1A0405,R2331047 DESIGN OF PCB & ANTENNAS LAB,26.0,A,1.0,9.0,1.0,9.0,True,1
23MC1A0405,R2331048 EVALUATION OF COMMUNITY SERVICE INTERNSH,0.0,S,2.0,10.0,2.0,20.0,True,1
23MC1A0405,R233104A DIGITAL SYSTEM DESIGN THROUGH HDL,14.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0406,R233101G ENTREPRENEURSHIP DEVELOPMENT & VENTURE C,27.0,B,3.0,8.0,3.0,24.0,True,1
23MC1A0406,R2331041 ANALOG & DIGITAL IC APPLICATIONS,20.0,B,3.0,8.0,3.0,24.0,True,1
23MC1A0406,R2331042 DIGITAL COMMUNICATIONS,22.0,C,3.0,7.0,3.0,21.0,True,1
23MC1A0406,R2331043 ANTENNAS AND WAVE PROPAGATION,23.0,D,3.0,6.0,3.0,18.0,True,1
23MC1A0406,R2331044 ANALOG & DIGITAL IC APPLICATIONS LAB,25.0,A,1.5,9.0,1.5,13.5,True,1
23MC1A0406,R2331045 ANALOG AND DIGITAL COMMUNICATIONS LAB,30.0,S,1.5,10.0,1.5,15.0,True,1
23MC1A0406,R2331046 APPLICATIONS OF LAB VIEW FOR INSTRUMENTA,29.0,S,2.0,10.0,2.0,20.0,True,1
23MC1A0406,R2331047 DESIGN OF PCB & ANTENNAS LAB,29.0,S,1.0,10.0,1.0,10.0,True,1
23MC1A0406,R2331048 EVALUATION OF COMMUNITY SERVICE INTERNSH,0.0,S,2.0,10.0,2.0,20.0,True,1
23MC1A0406,R233104A DIGITAL SYSTEM DESIGN THROUGH HDL,20.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0408,R233101G ENTREPRENEURSHIP DEVELOPMENT & VENTURE C,26.0,C,3.0,7.0,3.0,21.0,True,1
23MC1A0408,R2331041 ANALOG & DIGITAL IC APPLICATIONS,20.0,D,3.0,6.0,3.0,18.0,True,1
23MC1A0408,R2331042 DIGITAL COMMUNICATIONS,23.0,C,3.0,7.0,3.0,21.0,True,1
23MC1A0408,R2331043 ANTENNAS AND WAVE PROPAGATION,20.0,D,3.0,6.0,3.0,18.0,True,1
23MC1A0408,R2331044 ANALOG & DIGITAL IC APPLICATIONS LAB,27.0,A,1.5,9.0,1.5,13.5,True,1
23MC1A0408,R2331045 ANALOG AND DIGITAL COMMUNICATIONS LAB,28.0,S,1.5,10.0,1.5,15.0,True,1
23MC1A0408,R2331046 APPLICATIONS OF LAB VIEW FOR INSTRUMENTA,25.0,S,2.0,10.0,2.0,20.0,True,1
23MC1A0408,R2331047 DESIGN OF PCB & ANTENNAS LAB,28.0,S,1.0,10.0,1.0,10.0,True,1
23MC1A0408,R2331048 EVALUATION OF COMMUNITY SERVICE INTERNSH,0.0,S,2.0,10.0,2.0,20.0,True,1
23MC1A0408,R233104A DIGITAL SYSTEM DESIGN THROUGH HDL,22.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0410,R233101G ENTREPRENEURSHIP DEVELOPMENT & VENTURE C,28.0,B,3.0,8.0,3.0,24.0,True,1
23MC1A0410,R2331041 ANALOG & DIGITAL IC APPLICATIONS,22.0,B,3.0,8.0,3.0,24.0,True,1
23MC1A0410,R2331042 DIGITAL COMMUNICATIONS,23.0,C,3.0,7.0,3.0,21.0,True,1
23MC1A0410,R2331043 ANTENNAS AND WAVE PROPAGATION,24.0,A,3.0,9.0,3.0,27.0,True,1
23MC1A0410,R2331044 ANALOG & DIGITAL IC APPLICATIONS LAB,23.0,S,1.5,10.0,1.5,15.0,True,1
23MC1A0410,R2331045 ANALOG AND DIGITAL COMMUNICATIONS LAB,30.0,S,1.5,10.0,1.5,15.0,True,1
23MC1A0410,R2331046 APPLICATIONS OF LAB VIEW FOR INSTRUMENTA,30.0,S,2.0,10.0,2.0,20.0,True,1
23MC1A0410,R2331047 DESIGN OF PCB & ANTENNAS LAB,28.0,S,1.0,10.0,1.0,10.0,True,1
23MC1A0410,R2331048 EVALUATION OF COMMUNITY SERVICE INTERNSH,0.0,S,2.0,10.0,2.0,20.0,True,1
23MC1A0410,R233104A DIGITAL SYSTEM DESIGN THROUGH HDL,19.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0411,R233101G ENTREPRENEURSHIP DEVELOPMENT & VENTURE C,26.0,B,3.0,8.0,3.0,24.0,True,1
23MC1A0411,R2331041 ANALOG & DIGITAL IC APPLICATIONS,20.0,D,3.0,6.0,3.0,18.0,True,1
23MC1A0411,R2331042 DIGITAL COMMUNICATIONS,22.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0411,R2331043 ANTENNAS AND WAVE PROPAGATION,19.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0411,R2331044 ANALOG & DIGITAL IC APPLICATIONS LAB,22.0,A,1.5,9.0,1.5,13.5,True,1
23MC1A0411,R2331045 ANALOG AND DIGITAL COMMUNICATIONS LAB,29.0,S,1.5,10.0,1.5,15.0,True,1
23MC1A0411,R2331046 APPLICATIONS OF LAB VIEW FOR INSTRUMENTA,20.0,A,2.0,9.0,2.0,18.0,True,1
23MC1A0411,R2331047 DESIGN OF PCB & ANTENNAS LAB,29.0,S,1.0,10.0,1.0,10.0,True,1
23MC1A0411,R2331048 EVALUATION OF COMMUNITY SERVICE INTERNSH,0.0,S,2.0,10.0,2.0,20.0,True,1
23MC1A0411,R233104A DIGITAL SYSTEM DESIGN THROUGH HDL,20.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0412,R233101G ENTREPRENEURSHIP DEVELOPMENT & VENTURE C,26.0,B,3.0,8.0,3.0,24.0,True,1
23MC1A0412,R2331041 ANALOG & DIGITAL IC APPLICATIONS,23.0,D,3.0,6.0,3.0,18.0,True,1
23MC1A0412,R2331042 DIGITAL COMMUNICATIONS,23.0,D,3.0,6.0,3.0,18.0,True,1
23MC1A0412,R2331043 ANTENNAS AND WAVE PROPAGATION,20.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0412,R2331044 ANALOG & DIGITAL IC APPLICATIONS LAB,27.0,S,1.5,10.0,1.5,15.0,True,1
23MC1A0412,R2331045 ANALOG AND DIGITAL COMMUNICATIONS LAB,28.0,S,1.5,10.0,1.5,15.0,True,1
23MC1A0412,R2331046 APPLICATIONS OF LAB VIEW FOR INSTRUMENTA,27.0,S,2.0,10.0,2.0,20.0,True,1
23MC1A0412,R2331047 DESIGN OF PCB & ANTENNAS LAB,27.0,S,1.0,10.0,1.0,10.0,True,1
23MC1A0412,R2331048 EVALUATION OF COMMUNITY SERVICE INTERNSH,0.0,S,2.0,10.0,2.0,20.0,True,1
23MC1A0412,R233104A DIGITAL SYSTEM DESIGN THROUGH HDL,19.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0414,R233101G ENTREPRENEURSHIP DEVELOPMENT & VENTURE C,25.0,D,3.0,6.0,3.0,18.0,True,1
23MC1A0414,R2331041 ANALOG & DIGITAL IC APPLICATIONS,18.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0414,R2331042 DIGITAL COMMUNICATIONS,22.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0414,R2331043 ANTENNAS AND WAVE PROPAGATION,17.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0414,R2331044 ANALOG & DIGITAL IC APPLICATIONS LAB,16.0,C,1.5,7.0,1.5,10.5,True,1
23MC1A0414,R2331045 ANALOG AND DIGITAL COMMUNICATIONS LAB,25.0,A,1.5,9.0,1.5,13.5,True,1
23MC1A0414,R2331046 APPLICATIONS OF LAB VIEW FOR INSTRUMENTA,18.0,B,2.0,8.0,2.0,16.0,True,1
23MC1A0414,R2331047 DESIGN OF PCB & ANTENNAS LAB,26.0,A,1.0,9.0,1.0,9.0,True,1
23MC1A0414,R2331048 EVALUATION OF COMMUNITY SERVICE INTERNSH,0.0,S,2.0,10.0,2.0,20.0,True,1
23MC1A0414,R233104A DIGITAL SYSTEM DESIGN THROUGH HDL,12.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0416,R233101G ENTREPRENEURSHIP DEVELOPMENT & VENTURE C,25.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0416,R2331041 ANALOG & DIGITAL IC APPLICATIONS,21.0,C,3.0,7.0,3.0,21.0,True,1
23MC1A0416,R2331042 DIGITAL COMMUNICATIONS,20.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0416,R2331043 ANTENNAS AND WAVE PROPAGATION,19.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0416,R2331044 ANALOG & DIGITAL IC APPLICATIONS LAB,23.0,A,1.5,9.0,1.5,13.5,True,1
23MC1A0416,R2331045 ANALOG AND DIGITAL COMMUNICATIONS LAB,27.0,A,1.5,9.0,1.5,13.5,True,1
23MC1A0416,R2331046 APPLICATIONS OF LAB VIEW FOR INSTRUMENTA,20.0,A,2.0,9.0,2.0,18.0,True,1
23MC1A0416,R2331047 DESIGN OF PCB & ANTENNAS LAB,27.0,S,1.0,10.0,1.0,10.0,True,1
23MC1A0416,R2331048 EVALUATION OF COMMUNITY SERVICE INTERNSH,0.0,S,2.0,10.0,2.0,20.0,True,1
23MC1A0416,R233104A DIGITAL SYSTEM DESIGN THROUGH HDL,17.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0417,R233101G ENTREPRENEURSHIP DEVELOPMENT & VENTURE C,24.0,B,3.0,8.0,3.0,24.0,True,1
23MC1A0417,R2331041 ANALOG & DIGITAL IC APPLICATIONS,17.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0417,R2331042 DIGITAL COMMUNICATIONS,17.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0417,R2331043 ANTENNAS AND WAVE PROPAGATION,18.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0417,R2331044 ANALOG & DIGITAL IC APPLICATIONS LAB,20.0,B,1.5,8.0,1.5,12.0,True,1
23MC1A0417,R2331045 ANALOG AND DIGITAL COMMUNICATIONS LAB,28.0,A,1.5,9.0,1.5,13.5,True,1
23MC1A0417,R2331046 APPLICATIONS OF LAB VIEW FOR INSTRUMENTA,22.0,A,2.0,9.0,2.0,18.0,True,1
23MC1A0417,R2331047 DESIGN OF PCB & ANTENNAS LAB,27.0,A,1.0,9.0,1.0,9.0,True,1
23MC1A0417,R2331048 EVALUATION OF COMMUNITY SERVICE INTERNSH,0.0,S,2.0,10.0,2.0,20.0,True,1
23MC1A0417,R233104A DIGITAL SYSTEM DESIGN THROUGH HDL,12.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0418,R233101G ENTREPRENEURSHIP DEVELOPMENT & VENTURE C,25.0,D,3.0,6.0,3.0,18.0,True,1
23MC1A0418,R2331041 ANALOG & DIGITAL IC APPLICATIONS,17.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0418,R2331042 DIGITAL COMMUNICATIONS,19.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0418,R2331043 ANTENNAS AND WAVE PROPAGATION,17.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0418,R2331044 ANALOG & DIGITAL IC APPLICATIONS LAB,22.0,A,1.5,9.0,1.5,13.5,True,1
23MC1A0418,R2331045 ANALOG AND DIGITAL COMMUNICATIONS LAB,28.0,A,1.5,9.0,1.5,13.5,True,1
23MC1A0418,R2331046 APPLICATIONS OF LAB VIEW FOR INSTRUMENTA,22.0,A,2.0,9.0,2.0,18.0,True,1
23MC1A0418,R2331047 DESIGN OF PCB & ANTENNAS LAB,28.0,S,1.0,10.0,1.0,10.0,True,1
23MC1A0418,R2331048 EVALUATION OF COMMUNITY SERVICE INTERNSH,0.0,S,2.0,10.0,2.0,20.0,True,1
23MC1A0418,R233104A DIGITAL SYSTEM DESIGN THROUGH HDL,14.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0419,R233101G ENTREPRENEURSHIP DEVELOPMENT & VENTURE C,26.0,C,3.0,7.0,3.0,21.0,True,1
23MC1A0419,R2331041 ANALOG & DIGITAL IC APPLICATIONS,20.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0419,R2331042 DIGITAL COMMUNICATIONS,21.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0419,R2331043 ANTENNAS AND WAVE PROPAGATION,21.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0419,R2331044 ANALOG & DIGITAL IC APPLICATIONS LAB,25.0,A,1.5,9.0,1.5,13.5,True,1
23MC1A0419,R2331045 ANALOG AND DIGITAL COMMUNICATIONS LAB,26.0,A,1.5,9.0,1.5,13.5,True,1
23MC1A0419,R2331046 APPLICATIONS OF LAB VIEW FOR INSTRUMENTA,22.0,A,2.0,9.0,2.0,18.0,True,1
23MC1A0419,R2331047 DESIGN OF PCB & ANTENNAS LAB,28.0,S,1.0,10.0,1.0,10.0,True,1
23MC1A0419,R2331048 EVALUATION OF COMMUNITY SERVICE INTERNSH,0.0,S,2.0,10.0,2.0,20.0,True,1
23MC1A0419,R233104A DIGITAL SYSTEM DESIGN THROUGH HDL,11.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0420,R233101G ENTREPRENEURSHIP DEVELOPMENT & VENTURE C,28.0,B,3.0,8.0,3.0,24.0,True,1
23MC1A0420,R2331041 ANALOG & DIGITAL IC APPLICATIONS,20.0,C,3.0,7.0,3.0,21.0,True,1
23MC1A0420,R2331042 DIGITAL COMMUNICATIONS,23.0,C,3.0,7.0,3.0,21.0,True,1
23MC1A0420,R2331043 ANTENNAS AND WAVE PROPAGATION,22.0,A,3.0,9.0,3.0,27.0,True,1
23MC1A0420,R2331044 ANALOG & DIGITAL IC APPLICATIONS LAB,24.0,A,1.5,9.0,1.5,13.5,True,1
23MC1A0420,R2331045 ANALOG AND DIGITAL COMMUNICATIONS LAB,30.0,S,1.5,10.0,1.5,15.0,True,1
23MC1A0420,R2331046 APPLICATIONS OF LAB VIEW FOR INSTRUMENTA,30.0,S,2.0,10.0,2.0,20.0,True,1
23MC1A0420,R2331047 DESIGN OF PCB & ANTENNAS LAB,29.0,S,1.0,10.0,1.0,10.0,True,1
23MC1A0420,R2331048 EVALUATION OF COMMUNITY SERVICE INTERNSH,0.0,S,2.0,10.0,2.0,20.0,True,1
23MC1A0420,R233104A DIGITAL SYSTEM DESIGN THROUGH HDL,22.0,D,3.0,6.0,3.0,18.0,True,1
23MC1A0421,R233101G ENTREPRENEURSHIP DEVELOPMENT & VENTURE C,28.0,B,3.0,8.0,3.0,24.0,True,1
23MC1A0421,R2331041 ANALOG & DIGITAL IC APPLICATIONS,23.0,B,3.0,8.0,3.0,24.0,True,1
23MC1A0421,R2331042 DIGITAL COMMUNICATIONS,24.0,A,3.0,9.0,3.0,27.0,True,1
23MC1A0421,R2331043 ANTENNAS AND WAVE PROPAGATION,21.0,D,3.0,6.0,3.0,18.0,True,1
23MC1A0421,R2331044 ANALOG & DIGITAL IC APPLICATIONS LAB,23.0,A,1.5,9.0,1.5,13.5,True,1
23MC1A0421,R2331045 ANALOG AND DIGITAL COMMUNICATIONS LAB,29.0,S,1.5,10.0,1.5,15.0,True,1
23MC1A0421,R2331046 APPLICATIONS OF LAB VIEW FOR INSTRUMENTA,28.0,S,2.0,10.0,2.0,20.0,True,1
23MC1A0421,R2331047 DESIGN OF PCB & ANTENNAS LAB,29.0,S,1.0,10.0,1.0,10.0,True,1
23MC1A0421,R2331048 EVALUATION OF COMMUNITY SERVICE INTERNSH,0.0,S,2.0,10.0,2.0,20.0,True,1
23MC1A0421,R233104A DIGITAL SYSTEM DESIGN THROUGH HDL,17.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0422,R233101G ENTREPRENEURSHIP DEVELOPMENT & VENTURE C,24.0,C,3.0,7.0,3.0,21.0,True,1
23MC1A0422,R2331041 ANALOG & DIGITAL IC APPLICATIONS,18.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0422,R2331042 DIGITAL COMMUNICATIONS,21.0,D,3.0,6.0,3.0,18.0,True,1
23MC1A0422,R2331043 ANTENNAS AND WAVE PROPAGATION,22.0,F,0.0,0.0,0.0,0.0,False,0
23MC1A0422,R2331044 ANALOG & DIGITAL IC APPLICATIONS LAB,24.0,B,1.5,8.0,1.5,12.0,True,1
23MC1A0422,R2331045 ANALOG AND DIGITAL COMMUNICATIONS LAB,28.0,S,1.5,10.0,1.5,15.0,True,1
23MC1A0422,R2331046 APPLICATIONS OF LAB VIEW FOR INSTRUMENTA,26.0,A,2.0,9.0,2.0,18.0,True,1
23MC1A0422,R2331047 DESIGN OF PCB & ANTENNAS LAB,29.0,S,1.0,10.0,1.0,10.0,True,1
23MC1A0422,R2331048 EVALUATION OF COMMUNITY SERVICE INTERNSH,0.0,S,2.0,10.0,2.0,20.0,True,1
23MC1A0422,R233104A DIGITAL SYSTEM DESIGN THROUGH HDL,17.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0423,R233101G ENTREPRENEURSHIP DEVELOPMENT & VENTURE C,25.0,D,3.0,6.0,3.0,18.0,True,1
23MC1A0423,R2331041 ANALOG & DIGITAL IC APPLICATIONS,24.0,D,3.0,6.0,3.0,18.0,True,1
23MC1A0423,R2331042 DIGITAL COMMUNICATIONS,21.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0423,R2331043 ANTENNAS AND WAVE PROPAGATION,18.0,D,3.0,6.0,3.0,18.0,True,1
23MC1A0423,R2331044 ANALOG & DIGITAL IC APPLICATIONS LAB,23.0,A,1.5,9.0,1.5,13.5,True,1
23MC1A0423,R2331045 ANALOG AND DIGITAL COMMUNICATIONS LAB,29.0,S,1.5,10.0,1.5,15.0,True,1
23MC1A0423,R2331046 APPLICATIONS OF LAB VIEW FOR INSTRUMENTA,25.0,A,2.0,9.0,2.0,18.0,True,1
23MC1A0423,R2331047 DESIGN OF PCB & ANTENNAS LAB,29.0,S,1.0,10.0,1.0,10.0,True,1
23MC1A0423,R2331048 EVALUATION OF COMMUNITY SERVICE INTERNSH,0.0,S,2.0,10.0,2.0,20.0,True,1
23MC1A0423,R233104A DIGITAL SYSTEM DESIGN THROUGH HDL,17.0,E,3.0,5.0,3.0,15.0,True,1
23MC1A0424,R233101G ENTREPRENEURSHIP DEVELOPMENT & VENTURE C,24.0,D,3.0,6.0,3.0,18.0,True,1
